Tabela,ModelPair,HardDice_Lex_mean,SoftDice_Sem_mean
public.rl_cds_aval_eleg_ad_tipo_inelg,GEMINI__VS__OPENAI,0.1111111111111111,0.669293999671936
public.rl_cds_aval_eleg_ad_tipo_inelg,MISTRAL__VS__OPENAI,0.3333333333333333,0.8307570417722067
public.rl_cds_aval_eleg_cds_situc_prs,DEEPSEEK__VS__GEMINI,0.0,0.49375102917353314
public.rl_cds_aval_eleg_cds_situc_prs,DEEPSEEK__VS__MISTRAL,0.0,0.4812315260922467
public.rl_cds_aval_eleg_cds_situc_prs,DEEPSEEK__VS__OPENAI,0.0,0.5045958757400513
public.rl_cds_aval_eleg_cds_situc_prs,GEMINI__VS__MISTRAL,0.0,0.4701361369203638
public.rl_cds_aval_eleg_cds_situc_prs,GEMINI__VS__OPENAI,0.1111111111111111,0.4955345259772408
public.rl_cds_aval_eleg_cds_situc_prs,MISTRAL__VS__OPENAI,0.3333333333333333,0.7531411117977567
public.rl_cds_ficha_atend_indivdl_prf,DEEPSEEK__VS__GEMINI,0.0,0.5901563458972506
public.rl_cds_ficha_atend_indivdl_prf,DEEPSEEK__VS__MISTRAL,0.0,0.6278035508261787
public.rl_cds_ficha_atend_indivdl_prf,DEEPSEEK__VS__OPENAI,0.0,0.7773736317952474
public.rl_cds_ficha_atend_indivdl_prf,GEMINI__VS__MISTRAL,0.0,0.5653931944458573
public.rl_cds_ficha_atend_indivdl_prf,GEMINI__VS__OPENAI,0.0,0.4791516251034207
public.rl_cds_ficha_atend_indivdl_prf,MISTRAL__VS__OPENAI,0.6666666666666666,0.7459217972225614
public.rl_cds_ficha_atend_odonto_prof,DEEPSEEK__VS__GEMINI,0.0,0.6436604844199286
public.rl_cds_ficha_atend_odonto_prof,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7943929875338519
public.rl_cds_ficha_atend_odonto_prof,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.8841308818923103
public.rl_cds_ficha_atend_odonto_prof,GEMINI__VS__MISTRAL,0.0,0.5985428050712303
public.rl_cds_ficha_atend_odonto_prof,GEMINI__VS__OPENAI,0.0,0.6233320554097495
public.rl_cds_ficha_atend_odonto_prof,MISTRAL__VS__OPENAI,0.3333333333333333,0.7972311311297946
public.rl_cds_ficha_ativ_col_pratica,DEEPSEEK__VS__GEMINI,0.0,0.6860399400746382
public.rl_cds_ficha_ativ_col_pratica,DEEPSEEK__VS__MISTRAL,0.0,0.47918126980463666
public.rl_cds_ficha_ativ_col_pratica,DEEPSEEK__VS__OPENAI,0.0,0.4450524648030599
public.rl_cds_ficha_ativ_col_pratica,GEMINI__VS__MISTRAL,0.0,0.5724603599972196
public.rl_cds_ficha_ativ_col_pratica,GEMINI__VS__OPENAI,0.0,0.4507737248032182
public.rl_cds_ficha_ativ_col_pratica,MISTRAL__VS__OPENAI,0.0,0.5211318179413125
public.rl_cds_ficha_ativ_col_prof,DEEPSEEK__VS__GEMINI,0.0,0.6898731125725639
public.rl_cds_ficha_ativ_col_prof,DEEPSEEK__VS__MISTRAL,0.0,0.4489815632502238
public.rl_cds_ficha_ativ_col_prof,DEEPSEEK__VS__OPENAI,0.0,0.44211206833521527
public.rl_cds_ficha_ativ_col_prof,GEMINI__VS__MISTRAL,0.0,0.20218259758419463
public.rl_cds_ficha_ativ_col_prof,GEMINI__VS__OPENAI,0.1111111111111111,0.500594245062934
public.rl_cds_ficha_ativ_col_prof,MISTRAL__VS__OPENAI,0.0,0.249738077322642
public.rl_cds_ficha_ativ_col_pub_alvo,DEEPSEEK__VS__GEMINI,0.1111111111111111,0.6113736165894402
public.rl_cds_ficha_ativ_col_pub_alvo,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.5809182127316793
public.rl_cds_ficha_ativ_col_pub_alvo,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.6666661103566488
public.rl_cds_ficha_ativ_col_pub_alvo,GEMINI__VS__MISTRAL,0.0,0.4825419783592224
public.rl_cds_ficha_ativ_col_pub_alvo,GEMINI__VS__OPENAI,0.1111111111111111,0.5946785873836942
public.rl_cds_ficha_ativ_col_pub_alvo,MISTRAL__VS__OPENAI,0.3333333333333333,0.5809182127316793
public.rl_cds_ficha_ativ_col_tema,DEEPSEEK__VS__GEMINI,0.0,0.49175456497404313
public.rl_cds_ficha_ativ_col_tema,DEEPSEEK__VS__MISTRAL,0.0,0.40885744492212933
public.rl_cds_ficha_ativ_col_tema,DEEPSEEK__VS__OPENAI,0.0,0.6669654250144958
public.rl_cds_ficha_ativ_col_tema,GEMINI__VS__MISTRAL,0.0,0.4618125624126858
public.rl_cds_ficha_ativ_col_tema,GEMINI__VS__OPENAI,0.0,0.2158154845237732
public.rl_cds_ficha_ativ_col_tema,MISTRAL__VS__OPENAI,0.0,0.42361559470494586
public.rl_cds_visita_dom_motivo,DEEPSEEK__VS__GEMINI,0.0,0.6285406571847421
public.rl_cds_visita_dom_motivo,DEEPSEEK__VS__MISTRAL,0.037037037037037035,0.4291613742157265
public.rl_cds_visita_dom_motivo,DEEPSEEK__VS__OPENAI,0.14814814814814814,0.5688991436251887
public.rl_cds_visita_dom_motivo,GEMINI__VS__MISTRAL,0.0,0.456931471824646
public.rl_cds_visita_dom_motivo,GEMINI__VS__OPENAI,0.0,0.34583961080621795
public.rl_cds_visita_dom_motivo,MISTRAL__VS__OPENAI,0.037037037037037035,0.5299486076390303
public.rl_ciap_cid10,DEEPSEEK__VS__GEMINI,0.0,0.5643083011662519
public.rl_ciap_cid10,DEEPSEEK__VS__MISTRAL,0.0,0.41148778465059066
public.rl_ciap_cid10,DEEPSEEK__VS__OPENAI,0.0,0.4416562451256646
public.rl_ciap_cid10,GEMINI__VS__MISTRAL,0.3333333333333333,0.5299038600038599
public.rl_ciap_cid10,GEMINI__VS__OPENAI,0.3333333333333333,0.40021112230088973
public.rl_ciap_cid10,MISTRAL__VS__OPENAI,0.3333333333333333,0.5944184329774644
public.rl_evol_aval_tp_vig_saude_bucl,DEEPSEEK__VS__GEMINI,0.0,0.6295402314927843
public.rl_evol_aval_tp_vig_saude_bucl,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7844603061676025
public.rl_evol_aval_tp_vig_saude_bucl,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7988810737927755
public.rl_evol_aval_tp_vig_saude_bucl,GEMINI__VS__MISTRAL,0.0,0.6620696385701498
public.rl_evol_aval_tp_vig_saude_bucl,GEMINI__VS__OPENAI,0.0,0.6002852121988932
public.rl_evol_aval_tp_vig_saude_bucl,MISTRAL__VS__OPENAI,0.0,0.6637193361918131
public.rl_evolucao_avaliacao_ciap_cid,DEEPSEEK__VS__GEMINI,0.0,0.4838412470287747
public.rl_evolucao_avaliacao_ciap_cid,DEEPSEEK__VS__MISTRAL,0.07407407407407407,0.47796177422558817
public.rl_evolucao_avaliacao_ciap_cid,DEEPSEEK__VS__OPENAI,0.1111111111111111,0.5383054547839694
public.rl_evolucao_avaliacao_ciap_cid,GEMINI__VS__MISTRAL,0.0,0.38383813036812675
public.rl_evolucao_avaliacao_ciap_cid,GEMINI__VS__OPENAI,0.0,0.38238731357786393
public.rl_evolucao_avaliacao_ciap_cid,MISTRAL__VS__OPENAI,0.1111111111111111,0.4427993165122138
public.rl_evolucao_odonto_parte_bucal,DEEPSEEK__VS__GEMINI,0.0,0.5577386683887905
public.rl_evolucao_odonto_parte_bucal,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7906520830260383
public.rl_evolucao_odonto_parte_bucal,DEEPSEEK__VS__OPENAI,0.18518518518518517,0.7720419874897709
public.rl_evolucao_odonto_parte_bucal,GEMINI__VS__MISTRAL,0.0,0.6625534627172682
public.rl_evolucao_odonto_parte_bucal,GEMINI__VS__OPENAI,0.0,0.7695025183536388
