Pergunta;Comparacao;SoftDice;Impacto;Impacto_%;Variante_A;Variante_B;Ruido;Modelo
P2;numeric_stats + nullable vs nullable;0,7861165452859112;0,10988345471408878;12,263778427911694;v14_nullable_plus_numeric_stats;v03_plus_nullable;0,896;MISTRAL
P2;full vs full-sem-numeric_stats;0,838808284304852;0,05719171569514803;6,383003983833485;v01_full;v24_full_no_numeric_stats;0,896;MISTRAL
P3;rows vs sample_values;0,7383187034817925;0,1576812965182075;17,598358986407085;v07_plus_sample_rows;v05_plus_sample_values;0,896;MISTRAL
P3;rows vs frequent_values;0,6986320454425562;0,19736795455744383;22,027673499714712;v07_plus_sample_rows;v06_plus_frequent_values;0,896;MISTRAL
P3;rows+sample_val vs rows;0,728865450323306;0,16713454967669406;18,65340956213103;v15_sample_rows_vs_sample_values;v07_plus_sample_rows;0,896;MISTRAL
P3;rows+sample_val vs sample_val;0,7752785764584328;0,12072142354156723;13,473373163121341;v15_sample_rows_vs_sample_values;v05_plus_sample_values;0,896;MISTRAL
P3;rows+freq_val vs rows;0,7634679144251648;0,1325320855748352;14,791527407905713;v16_sample_rows_vs_frequent_values;v07_plus_sample_rows;0,896;MISTRAL
P3;rows+ambos vs rows;0,7525488179852494;0,1434511820147506;16,01017656414627;v17_sample_rows_plus_both_values;v07_plus_sample_rows;0,896;MISTRAL
P3;full vs full-sem-rows;0,7594643733468437;0,13653562665315633;15,238351188968341;v01_full;v25_full_no_sample_rows;0,896;MISTRAL
P4;FK+sample_val vs sample_val;0,7885782346226108;0,10742176537738923;11,989036314440762;v08_fk_plus_sample_values;v05_plus_sample_values;0,896;MISTRAL
P4;FK+freq_val vs freq_val;0,7799627025722966;0,11603729742770341;12,95059123077047;v09_fk_plus_frequent_values;v06_plus_frequent_values;0,896;MISTRAL
P4;FK+ambos vs FK+sample_val;0,7558922879148904;0,14010771208510964;15,637021438070272;v10_fk_plus_sample_and_frequent;v08_fk_plus_sample_values;0,896;MISTRAL
P4;FK+rows vs rows;0,8044144294204374;0,09158557057956263;10,221603859326185;v11_fk_plus_sample_rows;v07_plus_sample_rows;0,896;MISTRAL
P4;FK isolado vs baseline;0,7476730594571217;0,14832694054287832;16,554346042731954;v02_plus_fk;v00_baseline;0,896;MISTRAL
P5;nullable+sample_val vs sample_val;0,8358941188660957;0,06010588113390436;6,708245662266112;v12_nullable_plus_sample_values;v05_plus_sample_values;0,896;MISTRAL
P5;nullable+freq_val vs freq_val;0,8016524626077169;0,09434753739228308;10,529859083960165;v13_nullable_plus_frequent_values;v06_plus_frequent_values;0,896;MISTRAL
P5;nullable+numeric_stats vs numeric_stats;0,7879319393403307;0,10806806065966934;12,061167484338096;v14_nullable_plus_numeric_stats;v04_plus_numeric_stats;0,896;MISTRAL
P5;nullable isolado vs baseline;0,8651032218720925;0,030896778127907476;3,4483011303468163;v03_plus_nullable;v00_baseline;0,896;MISTRAL
P7;v00_baseline vs Full;0,7119301281507298;0,18406987184927026;20,543512483177484;v00_baseline;v01_full;0,896;MISTRAL
P7;v02_plus_fk vs Full;0,6563564559082289;0,23964354409177113;26,745931260242312;v02_plus_fk;v01_full;0,896;MISTRAL
P7;v03_plus_nullable vs Full;0,7194075570289836;0,1765924429710164;19,70897801015808;v03_plus_nullable;v01_full;0,896;MISTRAL
P7;v04_plus_numeric_stats vs Full;0,6927061472863792;0,20329385271362077;22,689046061788034;v04_plus_numeric_stats;v01_full;0,896;MISTRAL
P7;v05_plus_sample_values vs Full;0,7685887207046096;0,12741127929539042;14,220008849931967;v05_plus_sample_values;v01_full;0,896;MISTRAL
P7;v06_plus_frequent_values vs Full;0,6787257633958593;0,2172742366041407;24,249356763854987;v06_plus_frequent_values;v01_full;0,896;MISTRAL
P7;v07_plus_sample_rows vs Full;0,7313136030190687;0,16468639698093135;18,380178234478944;v07_plus_sample_rows;v01_full;0,896;MISTRAL
P7;v08_fk_plus_sample_values vs Full;0,7886066402319983;0,10739335976800168;11,985866045535902;v08_fk_plus_sample_values;v01_full;0,896;MISTRAL
P7;v09_fk_plus_frequent_values vs Full;0,7040792493803464;0,19192075061965364;21,41972663165777;v09_fk_plus_frequent_values;v01_full;0,896;MISTRAL
P7;v10_fk_plus_sample_and_frequent vs Full;0,7776191838377685;0,1183808161622315;13,212144660963338;v10_fk_plus_sample_and_frequent;v01_full;0,896;MISTRAL
P7;v11_fk_plus_sample_rows vs Full;0,7453539338906644;0,15064606610933562;16,813177021131207;v11_fk_plus_sample_rows;v01_full;0,896;MISTRAL
P7;v12_nullable_plus_sample_values vs Full;0,7583337264295406;0,13766627357045946;15,36453946098878;v12_nullable_plus_sample_values;v01_full;0,896;MISTRAL
P7;v13_nullable_plus_frequent_values vs Full;0,7077561013118233;0,1882438986881767;21,009363692876864;v13_nullable_plus_frequent_values;v01_full;0,896;MISTRAL
P7;v14_nullable_plus_numeric_stats vs Full;0,7190798172254963;0,17692018277450372;19,745556113225863;v14_nullable_plus_numeric_stats;v01_full;0,896;MISTRAL
P7;v15_sample_rows_vs_sample_values vs Full;0,7101520388620033;0,18584796113799673;20,741959948437135;v15_sample_rows_vs_sample_values;v01_full;0,896;MISTRAL
P7;v16_sample_rows_vs_frequent_values vs Full;0,7095705533501778;0,1864294466498222;20,806857885024797;v16_sample_rows_vs_frequent_values;v01_full;0,896;MISTRAL
P7;v17_sample_rows_plus_both_values vs Full;0,7749087690888081;0,1210912309111919;13,514646307052667;v17_sample_rows_plus_both_values;v01_full;0,896;MISTRAL
P7;v18_fk_nullable_sample_values vs Full;0,7633763017443312;0,13262369825566878;14,801752037463034;v18_fk_nullable_sample_values;v01_full;0,896;MISTRAL
P7;v19_fk_nullable_frequent_values vs Full;0,7178046302016039;0,17819536979839612;19,887876093570995;v19_fk_nullable_frequent_values;v01_full;0,896;MISTRAL
P7;v20_fk_nullable_both_values vs Full;0,73981502243814;0,15618497756186;17,43135910288616;v20_fk_nullable_both_values;v01_full;0,896;MISTRAL
P7;v21_fk_nullable_sample_rows vs Full;0,7133436600195798;0,1826563399804202;20,38575222995761;v21_fk_nullable_sample_rows;v01_full;0,896;MISTRAL
P7;v22_fk_nullable_sample_rows_plus_frequent vs Full;0,714372845429283;0,181627154570717;20,27088778691038;v22_fk_nullable_sample_rows_plus_frequent;v01_full;0,896;MISTRAL
P7;v23_fk_nullable_sample_rows_plus_sample_values vs Full;0,7898368471401702;0,1061631528598298;11,84856616739172;v23_fk_nullable_sample_rows_plus_sample_values;v01_full;0,896;MISTRAL
P7;v24_full_no_numeric_stats vs Full;0,838808284304852;0,05719171569514803;6,383003983833485;v24_full_no_numeric_stats;v01_full;0,896;MISTRAL
P7;v25_full_no_sample_rows vs Full;0,7594643733468437;0,13653562665315633;15,238351188968341;v25_full_no_sample_rows;v01_full;0,896;MISTRAL
P1;FK vs baseline;0,8022032110646057;0,058796788935394306;6,828895346735692;v02_plus_fk;v00_baseline;0,861;GEMINI
P1;nullable vs baseline;0,8323049243425652;0,028695075657434788;3,33276140039893;v03_plus_nullable;v00_baseline;0,861;GEMINI
P1;numeric_stats vs baseline;0,7913037555801941;0,06969624441980593;8,094801907062244;v04_plus_numeric_stats;v00_baseline;0,861;GEMINI
P1;sample_values vs baseline;0,7167201884319602;0,14427981156803982;16,757237115916354;v05_plus_sample_values;v00_baseline;0,861;GEMINI
P1;frequent_values vs baseline;0,7496667698776386;0,1113332301223614;12,930688748241742;v06_plus_frequent_values;v00_baseline;0,861;GEMINI
P1;sample_rows vs baseline;0,706347856774426;0,15465214322557397;17,961921396698486;v07_plus_sample_rows;v00_baseline;0,861;GEMINI
P2;numeric_stats sozinho;0,7913037555801941;0,06969624441980593;8,094801907062244;v04_plus_numeric_stats;v00_baseline;0,861;GEMINI
P2;numeric_stats + nullable vs nullable;0,8046638207362612;0,056336179263738795;6,543110251305319;v14_nullable_plus_numeric_stats;v03_plus_nullable;0,861;GEMINI
P2;full vs full-sem-numeric_stats;0,8354278580382198;0,025572141961780148;2,9700513312172068;v01_full;v24_full_no_numeric_stats;0,861;GEMINI
P3;rows vs sample_values;0,70264766961661;0,15835233038339003;18,39167600271661;v07_plus_sample_rows;v05_plus_sample_values;0,861;GEMINI
P3;rows vs frequent_values;0,686558230769756;0,17444176923024401;20,260368087136353;v07_plus_sample_rows;v06_plus_frequent_values;0,861;GEMINI
P3;rows+sample_val vs rows;0,7381790392071593;0,12282096079284066;14,264919952710878;v15_sample_rows_vs_sample_values;v07_plus_sample_rows;0,861;GEMINI
P3;rows+sample_val vs sample_val;0,7902630504263207;0,07073694957367926;8,215673585793178;v15_sample_rows_vs_sample_values;v05_plus_sample_values;0,861;GEMINI
P3;rows+freq_val vs rows;0,7707681567329007;0,09023184326709932;10,479888881196205;v16_sample_rows_vs_frequent_values;v07_plus_sample_rows;0,861;GEMINI
P3;rows+ambos vs rows;0,7041485540051625;0,15685144599483747;18,217357258401563;v17_sample_rows_plus_both_values;v07_plus_sample_rows;0,861;GEMINI
P3;full vs full-sem-rows;0,7930072144509793;0,06799278554902066;7,896955348318311;v01_full;v25_full_no_sample_rows;0,861;GEMINI
P4;FK+sample_val vs sample_val;0,7789284657924972;0,0820715342075028;9,532117794135052;v08_fk_plus_sample_values;v05_plus_sample_values;0,861;GEMINI
P4;FK+freq_val vs freq_val;0,7902680556517039;0,0707319443482961;8,215092258803264;v09_fk_plus_frequent_values;v06_plus_frequent_values;0,861;GEMINI
P4;FK+ambos vs FK+sample_val;0,8086800117107332;0,05231998828926676;6,076653692133189;v10_fk_plus_sample_and_frequent;v08_fk_plus_sample_values;0,861;GEMINI
P4;FK+rows vs rows;0,7497483818408869;0,11125161815911311;12,921210006865635;v11_fk_plus_sample_rows;v07_plus_sample_rows;0,861;GEMINI
P4;FK isolado vs baseline;0,8022032110646057;0,058796788935394306;6,828895346735692;v02_plus_fk;v00_baseline;0,861;GEMINI
P5;nullable+sample_val vs sample_val;0,8008702488256515;0,06012975117434849;6,983710937787281;v12_nullable_plus_sample_values;v05_plus_sample_values;0,861;GEMINI
P5;nullable+freq_val vs freq_val;0,7917107051236542;0,06928929487634583;8,047537151724255;v13_nullable_plus_frequent_values;v06_plus_frequent_values;0,861;GEMINI
P5;nullable+numeric_stats vs numeric_stats;0,7591133121607542;0,10188668783924582;11,833529365766065;v14_nullable_plus_numeric_stats;v04_plus_numeric_stats;0,861;GEMINI
P5;nullable isolado vs baseline;0,8323049243425652;0,028695075657434788;3,33276140039893;v03_plus_nullable;v00_baseline;0,861;GEMINI
P7;v00_baseline vs Full;0,6967200967769496;0,16427990322305042;19,08012813275847;v00_baseline;v01_full;0,861;GEMINI
P7;v02_plus_fk vs Full;0,7203372546258064;0,14066274537419354;16,337136512682175;v02_plus_fk;v01_full;0,861;GEMINI
P7;v03_plus_nullable vs Full;0,6956034011632677;0,1653965988367323;19,209825648865543;v03_plus_nullable;v01_full;0,861;GEMINI
