Tabela,Modelo,HardDice_Lex_mean,SoftDice_Sem_mean
public.ta_cds_domicilio,DEEPSEEK,1.0,0.9999993443489075
public.ta_cds_domicilio,MISTRAL,0.7777777777777777,0.913733806875017
public.ta_cds_domicilio,OPENAI,0.4444444444444444,0.6311467819743687
public.ta_cfg_agenda,DEEPSEEK,1.0,0.9999993642171224
public.ta_cfg_agenda,MISTRAL,1.0,0.9999993244806925
public.ta_cfg_agenda,OPENAI,0.7777777777777777,0.7777771949768066
public.ta_cfg_agenda_detalhe,DEEPSEEK,0.7777777777777777,0.9277893503506979
public.ta_cfg_agenda_detalhe,MISTRAL,1.0,0.9999994238217672
public.ta_cfg_agenda_detalhe,OPENAI,1.0,0.9999992450078329
public.ta_cfg_agenda_municipal,DEEPSEEK,1.0,0.9999994039535522
public.ta_cfg_agenda_municipal,MISTRAL,0.7777777777777777,0.7777772545814514
public.ta_cfg_agenda_municipal,OPENAI,1.0,0.9999991655349731
