Threshold,F1-Score,Accuracy,Precision,Recall
0.33,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.34,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.35,0.7105263157894737,0.5510204081632653,0.5510204081632653,1.0
0.36,0.7152317880794702,0.5612244897959183,0.5567010309278351,1.0
0.37,0.7297297297297298,0.5918367346938775,0.574468085106383,1.0
0.38,0.7310344827586207,0.6020408163265306,0.5824175824175825,0.9814814814814815
0.39,0.7428571428571429,0.6326530612244898,0.6046511627906976,0.9629629629629629
0.4,0.748201438848921,0.6428571428571429,0.611764705882353,0.9629629629629629
0.41,0.7703703703703703,0.6836734693877551,0.6419753086419753,0.9629629629629629
0.42,0.7878787878787878,0.7142857142857143,0.6666666666666666,0.9629629629629629
0.43,0.7999999999999999,0.7346938775510204,0.6842105263157895,0.9629629629629629
0.44,0.8188976377952756,0.7653061224489796,0.7123287671232876,0.9629629629629629
0.45,0.832,0.7857142857142857,0.7323943661971831,0.9629629629629629
0.46,0.8387096774193549,0.7959183673469388,0.7428571428571429,0.9629629629629629
0.47,0.8644067796610169,0.8367346938775511,0.796875,0.9444444444444444
0.48,0.8793103448275862,0.8571428571428571,0.8225806451612904,0.9444444444444444
0.49,0.9026548672566371,0.8877551020408163,0.864406779661017,0.9444444444444444
0.5,0.8909090909090909,0.8775510204081632,0.875,0.9074074074074074
0.51,0.8703703703703703,0.8571428571428571,0.8703703703703703,0.8703703703703703
0.52,0.8653846153846153,0.8571428571428571,0.9,0.8333333333333334
0.53,0.8543689320388349,0.8469387755102041,0.8979591836734694,0.8148148148148148
0.54,0.8514851485148516,0.8469387755102041,0.9148936170212766,0.7962962962962963
0.55,0.8247422680412371,0.826530612244898,0.9302325581395349,0.7407407407407407
0.56,0.8000000000000002,0.8061224489795918,0.926829268292683,0.7037037037037037
0.57,0.7692307692307693,0.7857142857142857,0.9459459459459459,0.6481481481481481
0.58,0.7272727272727272,0.7551020408163265,0.9411764705882353,0.5925925925925926
0.59,0.6976744186046512,0.7346938775510204,0.9375,0.5555555555555556
0.6,0.6506024096385543,0.7040816326530612,0.9310344827586207,0.5
0.61,0.617283950617284,0.6836734693877551,0.9259259259259259,0.46296296296296297
0.62,0.5822784810126582,0.6632653061224489,0.92,0.42592592592592593
0.63,0.5066666666666666,0.6224489795918368,0.9047619047619048,0.35185185185185186
0.64,0.45070422535211263,0.6020408163265306,0.9411764705882353,0.2962962962962963
0.65,0.40579710144927533,0.5816326530612245,0.9333333333333333,0.25925925925925924
0.66,0.28125,0.5306122448979592,0.9,0.16666666666666666
0.67,0.22950819672131148,0.5204081632653061,1.0,0.12962962962962962
0.68,0.22950819672131148,0.5204081632653061,1.0,0.12962962962962962
0.69,0.13793103448275862,0.4897959183673469,1.0,0.07407407407407407
0.7,0,0.4489795918367347,0,0.0
0.71,0,0.4489795918367347,0,0.0
0.72,0,0.4489795918367347,0,0.0
0.73,0,0.4489795918367347,0,0.0
0.74,0,0.4489795918367347,0,0.0
0.75,0,0.4489795918367347,0,0.0
0.76,0,0.4489795918367347,0,0.0
0.77,0,0.4489795918367347,0,0.0
0.78,0,0.4489795918367347,0,0.0
0.79,0,0.4489795918367347,0,0.0
0.8,0,0.4489795918367347,0,0.0
0.81,0,0.4489795918367347,0,0.0
0.82,0,0.4489795918367347,0,0.0
0.83,0,0.4489795918367347,0,0.0
0.84,0,0.4489795918367347,0,0.0
0.85,0,0.4489795918367347,0,0.0
0.86,0,0.4489795918367347,0,0.0
0.87,0,0.4489795918367347,0,0.0
0.88,0,0.4489795918367347,0,0.0
0.89,0,0.4489795918367347,0,0.0
0.9,0,0.4489795918367347,0,0.0
0.91,0,0.4489795918367347,0,0.0
0.92,0,0.4489795918367347,0,0.0
0.93,0,0.4489795918367347,0,0.0
0.94,0,0.4489795918367347,0,0.0
0.95,0,0.4489795918367347,0,0.0
0.96,0,0.4489795918367347,0,0.0
0.97,0,0.4489795918367347,0,0.0
0.98,0,0.4489795918367347,0,0.0
0.99,0,0.4489795918367347,0,0.0
1.0,0,0.4489795918367347,0,0.0
