Tabela,Modelo,HardDice_Lex_mean,SoftDice_Sem_mean
magento2.catalog_product_option_type_title,MISTRAL,0.3333333333333333,0.9694457915094162
magento2.catalog_product_option_type_title,OPENAI,1.0,0.9999993840853373
magento2.catalog_product_option_type_value,DEEPSEEK,1.0,0.9999993046124777
magento2.catalog_product_option_type_value,MISTRAL,0.1111111111111111,0.6735560033056472
magento2.catalog_product_option_type_value,OPENAI,0.7777777777777777,0.9336849384837681
magento2.catalog_product_relation,DEEPSEEK,0.7777777777777777,0.9221347239282397
magento2.catalog_product_relation,MISTRAL,0.7777777777777777,0.8957814508014255
magento2.catalog_product_relation,OPENAI,1.0,0.999999205271403
magento2.catalog_product_super_attribute,DEEPSEEK,1.0,0.9999996225039164
magento2.catalog_product_super_attribute,MISTRAL,0.6666666666666666,0.9212158785925971
magento2.catalog_product_super_attribute,OPENAI,1.0,0.9999991655349731
magento2.catalog_product_super_attribute_label,DEEPSEEK,0.5555555555555555,0.8609068327479892
magento2.catalog_product_super_attribute_label,MISTRAL,0.1111111111111111,0.6425753633181254
magento2.catalog_product_super_attribute_label,OPENAI,0.5555555555555555,0.5555551317003039
magento2.catalog_product_super_attribute_pricing,DEEPSEEK,1.0,0.9999993244806925
magento2.catalog_product_super_attribute_pricing,MISTRAL,0.4444444444444444,0.73465496301651
magento2.catalog_product_super_attribute_pricing,OPENAI,1.0,0.9999993244806925
magento2.catalog_product_super_link,DEEPSEEK,0.3333333333333333,0.8616294066111246
magento2.catalog_product_super_link,MISTRAL,0.7777777777777777,0.9389074510998195
magento2.catalog_product_super_link,OPENAI,1.0,0.9999992251396179
magento2.catalog_product_website,DEEPSEEK,0.7777777777777777,0.9767100347412957
magento2.catalog_product_website,MISTRAL,0.2222222222222222,0.7925418217976888
magento2.catalog_product_website,OPENAI,0.5555555555555555,0.7087010939915975
magento2.catalog_url_rewrite_product_category,DEEPSEEK,0.7777777777777777,0.9013006819619073
magento2.catalog_url_rewrite_product_category,MISTRAL,1.0,0.9999995032946268
magento2.catalog_url_rewrite_product_category,OPENAI,1.0,0.9999993244806925
magento2.cataloginventory_stock,DEEPSEEK,0.7777777777777777,0.9140073988172744
magento2.cataloginventory_stock,MISTRAL,0.2222222222222222,0.7610642075538635
magento2.cataloginventory_stock,OPENAI,1.0,0.999999483426412
magento2.cataloginventory_stock_item,DEEPSEEK,0.7777777777777777,0.9408959547678629
magento2.cataloginventory_stock_item,MISTRAL,0.2222222222222222,0.8055037922329373
magento2.cataloginventory_stock_item,OPENAI,0.6666666666666666,0.8045178519354925
magento2.cataloginventory_stock_status,DEEPSEEK,0.4444444444444444,0.876399576663971
magento2.cataloginventory_stock_status,MISTRAL,1.0,0.9999993244806925
magento2.cataloginventory_stock_status,OPENAI,1.0,0.9999993244806925
magento2.cataloginventory_stock_status_idx,DEEPSEEK,1.0,0.9999994238217672
magento2.cataloginventory_stock_status_idx,MISTRAL,1.0,0.9999993244806925
magento2.cataloginventory_stock_status_idx,OPENAI,1.0,0.9999993244806925
magento2.cataloginventory_stock_status_tmp,DEEPSEEK,0.7777777777777777,0.9175278610653348
magento2.cataloginventory_stock_status_tmp,MISTRAL,1.0,0.9999991456667582
magento2.cataloginventory_stock_status_tmp,OPENAI,1.0,0.9999993046124777
magento2.catalogrule,DEEPSEEK,0.7777777777777777,0.9344579378763834
magento2.catalogrule,MISTRAL,0.7777777777777777,0.9348436991373698
magento2.catalogrule,OPENAI,0.5555555555555555,0.919088754389021
magento2.catalogrule_affected_product,DEEPSEEK,1.0,0.9999993840853373
magento2.catalogrule_affected_product,MISTRAL,0.3333333333333333,0.8709657192230225
magento2.catalogrule_affected_product,OPENAI,1.0,0.9999995827674866
magento2.catalogrule_customer_group,DEEPSEEK,1.0,0.9999991059303284
magento2.catalogrule_customer_group,MISTRAL,0.3333333333333333,0.764597859647539
magento2.catalogrule_customer_group,OPENAI,1.0,0.9999991257985433
magento2.catalogrule_group_website,DEEPSEEK,0.7777777777777777,0.7777771751085917
magento2.catalogrule_group_website,MISTRAL,0.1111111111111111,0.7183099455303615
magento2.catalogrule_group_website,OPENAI,0.1111111111111111,0.788183311621348
magento2.catalogrule_product,DEEPSEEK,0.3333333333333333,0.9225200679567126
magento2.catalogrule_product,MISTRAL,1.0,0.9999993244806925
magento2.catalogrule_product,OPENAI,0.3333333333333333,0.8966122004720901
magento2.catalogrule_product_price,DEEPSEEK,0.7777777777777777,0.9694208635224237
magento2.catalogrule_product_price,MISTRAL,0.0,0.6830023129781088
magento2.catalogrule_product_price,OPENAI,0.7777777777777777,0.9391513797971937
magento2.catalogrule_website,DEEPSEEK,0.3333333333333333,0.9179521467950608
magento2.catalogrule_website,MISTRAL,0.0,0.6961792310078939
magento2.catalogrule_website,OPENAI,0.3333333333333333,0.8672538797060648
magento2.catalogsearch_fulltext,DEEPSEEK,0.7777777777777777,0.9365168346299065
magento2.catalogsearch_fulltext,MISTRAL,1.0,0.9999992450078329
magento2.catalogsearch_fulltext,OPENAI,0.3333333333333333,0.8221077058050367
magento2.checkout_agreement,DEEPSEEK,1.0,0.9999991257985433
magento2.checkout_agreement,MISTRAL,0.3333333333333333,0.8133781883451673
magento2.checkout_agreement,OPENAI,1.0,0.9999994039535522
magento2.checkout_agreement_store,DEEPSEEK,1.0,0.9999991456667582
magento2.checkout_agreement_store,MISTRAL,0.5555555555555555,0.8491757843229505
magento2.checkout_agreement_store,OPENAI,0.7777777777777777,0.7777772876951431
magento2.cms_block,DEEPSEEK,0.3333333333333333,0.5181146462758383
magento2.cms_block,MISTRAL,1.0,0.9999992251396179
magento2.cms_block,OPENAI,1.0,0.9999994039535522
magento2.cms_block_store,DEEPSEEK,1.0,0.9999994436899821
magento2.cms_block_store,MISTRAL,0.2222222222222222,0.8296492828263178
magento2.cms_block_store,OPENAI,1.0,0.9999993642171224
magento2.cms_page,DEEPSEEK,0.7777777777777777,0.7777771949768066
magento2.cms_page,MISTRAL,0.7777777777777777,0.9915661944283379
magento2.cms_page,OPENAI,0.5555555555555555,0.8462499115202161
magento2.cms_page_store,DEEPSEEK,0.3333333333333333,0.7880581816037496
magento2.cms_page_store,MISTRAL,0.5555555555555555,0.9012410706943935
magento2.cms_page_store,OPENAI,1.0,0.9999994039535522
magento2.core_cache,DEEPSEEK,0.3333333333333333,0.85932766728931
magento2.core_cache,MISTRAL,0.7777777777777777,0.9953883224063449
magento2.core_cache,OPENAI,0.6666666666666666,0.7864254845513238
magento2.core_cache_tag,DEEPSEEK,0.5555555555555555,0.8939988613128662
magento2.core_cache_tag,MISTRAL,0.7777777777777777,0.9658033384217156
magento2.core_cache_tag,OPENAI,1.0,0.9999992251396179
magento2.core_config_data,DEEPSEEK,0.2222222222222222,0.7441264589627584
magento2.core_config_data,MISTRAL,0.7777777777777777,0.9901578823725382
magento2.core_config_data,OPENAI,1.0,0.9999991854031881
magento2.core_flag,DEEPSEEK,0.7777777777777777,0.9845212366845874
magento2.core_flag,MISTRAL,0.5555555555555555,0.8473255236943563
magento2.core_flag,OPENAI,0.7777777777777777,0.9105713831053839
magento2.core_layout_link,DEEPSEEK,1.0,0.9999995032946268
magento2.core_layout_link,MISTRAL,0.4444444444444444,0.9416525099012586
magento2.core_layout_link,OPENAI,1.0,0.9999992648760477
magento2.core_layout_update,DEEPSEEK,0.3333333333333333,0.6392346885469226
magento2.core_layout_update,MISTRAL,0.2222222222222222,0.8325377371576098
magento2.core_layout_update,OPENAI,1.0,0.9999993642171224
magento2.core_resource,DEEPSEEK,0.5555555555555555,0.7240456872516209
magento2.core_resource,MISTRAL,0.3333333333333333,0.9683625830544367
magento2.core_resource,OPENAI,0.8666666666666667,0.8666661540667215
magento2.core_session,DEEPSEEK,1.0,0.9999995032946268
magento2.core_session,MISTRAL,0.6,0.7722880416446262
magento2.core_session,OPENAI,0.7777777777777777,0.995552228556739
magento2.core_theme,DEEPSEEK,1.0,0.9999992648760477
magento2.core_theme,MISTRAL,0.2222222222222222,0.7695775363180372
magento2.core_theme,OPENAI,1.0,0.999999483426412
magento2.core_theme_file,DEEPSEEK,0.7777777777777777,0.8913556800948249
magento2.core_theme_file,MISTRAL,0.3333333333333333,0.8054285711712308
magento2.core_theme_file,OPENAI,1.0,0.9999993244806925
magento2.core_variable,DEEPSEEK,0.7777777777777777,0.9389337301254272
magento2.core_variable,MISTRAL,0.3333333333333333,0.6982183972994487
magento2.core_variable,OPENAI,1.0,0.9999993046124777
magento2.core_variable_value,DEEPSEEK,0.7777777777777777,0.9643567999204
magento2.core_variable_value,MISTRAL,0.3333333333333333,0.7785105042987399
magento2.core_variable_value,OPENAI,0.4444444444444444,0.7205076350106133
magento2.cron_schedule,DEEPSEEK,1.0,0.9999993443489075
magento2.cron_schedule,MISTRAL,1.0,0.9999992648760477
magento2.cron_schedule,OPENAI,1.0,0.9999992251396179
magento2.customer_address_entity,DEEPSEEK,1.0,0.9999992847442627
magento2.customer_address_entity,MISTRAL,0.3333333333333333,0.8045962452888489
magento2.customer_address_entity,OPENAI,1.0,0.9999992847442627
magento2.customer_address_entity_datetime,DEEPSEEK,0.2222222222222222,0.6469092435306972
magento2.customer_address_entity_datetime,MISTRAL,1.0,0.9999992847442627
magento2.customer_address_entity_datetime,OPENAI,0.3333333333333333,0.8369639780786303
magento2.customer_address_entity_decimal,DEEPSEEK,0.7777777777777777,0.9526280363400778
magento2.customer_address_entity_decimal,MISTRAL,0.5555555555555555,0.9631128178702459
