Tabela,ModelPair,HardDice_Lex_mean,SoftDice_Sem_mean
magento2.catalog_product_index_price_bundle_opt_idx,DEEPSEEK__VS__MISTRAL,0.0,0.7119919922616748
magento2.catalog_product_index_price_bundle_opt_idx,DEEPSEEK__VS__OPENAI,0.0,0.6481521924336752
magento2.catalog_product_index_price_bundle_opt_idx,MISTRAL__VS__OPENAI,0.0,0.7124599262520119
magento2.catalog_product_index_price_bundle_opt_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.5695557064480252
magento2.catalog_product_index_price_bundle_opt_tmp,DEEPSEEK__VS__OPENAI,0.0,0.5719128869197987
magento2.catalog_product_index_price_bundle_opt_tmp,MISTRAL__VS__OPENAI,0.0,0.6524668048929285
magento2.catalog_product_index_price_bundle_sel_idx,DEEPSEEK__VS__MISTRAL,0.0,0.609965185324351
magento2.catalog_product_index_price_bundle_sel_idx,DEEPSEEK__VS__OPENAI,0.0,0.6835245423846774
magento2.catalog_product_index_price_bundle_sel_idx,MISTRAL__VS__OPENAI,0.0,0.5971552663379245
magento2.catalog_product_index_price_bundle_sel_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.45334403382407296
magento2.catalog_product_index_price_bundle_sel_tmp,DEEPSEEK__VS__OPENAI,0.0,0.21427804231643677
magento2.catalog_product_index_price_bundle_sel_tmp,MISTRAL__VS__OPENAI,0.0,0.5684388213687472
magento2.catalog_product_index_price_bundle_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.6819392310248481
magento2.catalog_product_index_price_bundle_tmp,DEEPSEEK__VS__OPENAI,0.0,0.6558111111323038
magento2.catalog_product_index_price_bundle_tmp,MISTRAL__VS__OPENAI,0.0,0.7214970654911466
magento2.catalog_product_index_price_cfg_opt_agr_idx,DEEPSEEK__VS__MISTRAL,0.0,0.6909120612674289
magento2.catalog_product_index_price_cfg_opt_agr_idx,DEEPSEEK__VS__OPENAI,0.0,0.7201953728993734
magento2.catalog_product_index_price_cfg_opt_agr_idx,MISTRAL__VS__OPENAI,0.0,0.6581849809046145
magento2.catalog_product_index_price_cfg_opt_agr_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.6740903390778435
magento2.catalog_product_index_price_cfg_opt_agr_tmp,DEEPSEEK__VS__OPENAI,0.0,0.6414980491002401
magento2.catalog_product_index_price_cfg_opt_agr_tmp,MISTRAL__VS__OPENAI,0.0,0.6737119555473328
magento2.catalog_product_index_price_cfg_opt_idx,DEEPSEEK__VS__MISTRAL,0.0,0.6978801488876343
magento2.catalog_product_index_price_cfg_opt_idx,DEEPSEEK__VS__OPENAI,0.0,0.42578009764353436
magento2.catalog_product_index_price_cfg_opt_idx,MISTRAL__VS__OPENAI,0.0,0.5378314654032389
magento2.catalog_product_index_price_cfg_opt_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.7124546832508512
magento2.catalog_product_index_price_cfg_opt_tmp,DEEPSEEK__VS__OPENAI,0.0,0.42578009764353436
magento2.catalog_product_index_price_cfg_opt_tmp,MISTRAL__VS__OPENAI,0.0,0.6233525011274549
magento2.catalog_product_index_price_downlod_idx,DEEPSEEK__VS__MISTRAL,0.0,0.6445385195590831
magento2.catalog_product_index_price_downlod_idx,DEEPSEEK__VS__OPENAI,0.4444444444444444,0.8037632836235894
magento2.catalog_product_index_price_downlod_idx,MISTRAL__VS__OPENAI,0.0,0.6582695113288031
magento2.catalog_product_index_price_downlod_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.6543884343571134
magento2.catalog_product_index_price_downlod_tmp,DEEPSEEK__VS__OPENAI,0.0,0.635765223591416
magento2.catalog_product_index_price_downlod_tmp,MISTRAL__VS__OPENAI,0.0,0.6753895084063212
magento2.catalog_product_index_price_final_idx,DEEPSEEK__VS__MISTRAL,0.0,0.4752669334411621
magento2.catalog_product_index_price_final_idx,DEEPSEEK__VS__OPENAI,0.0,0.7095814281039767
magento2.catalog_product_index_price_final_idx,MISTRAL__VS__OPENAI,0.0,0.5754529039065043
magento2.catalog_product_index_price_final_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.5307627320289612
magento2.catalog_product_index_price_final_tmp,DEEPSEEK__VS__OPENAI,0.0,0.7077392141024271
magento2.catalog_product_index_price_final_tmp,MISTRAL__VS__OPENAI,0.0,0.6335874994595846
magento2.catalog_product_index_price_idx,DEEPSEEK__VS__MISTRAL,0.0,0.6209813996597572
magento2.catalog_product_index_price_idx,DEEPSEEK__VS__OPENAI,0.0,0.5104179978370667
magento2.catalog_product_index_price_idx,MISTRAL__VS__OPENAI,0.0,0.5348048210144043
magento2.catalog_product_index_price_opt_agr_idx,DEEPSEEK__VS__MISTRAL,0.0,0.6546079582638211
magento2.catalog_product_index_price_opt_agr_idx,DEEPSEEK__VS__OPENAI,0.0,0.6149330536524454
magento2.catalog_product_index_price_opt_agr_idx,MISTRAL__VS__OPENAI,0.0,0.6853952981807567
magento2.catalog_product_index_price_opt_agr_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.6535695195198059
magento2.catalog_product_index_price_opt_agr_tmp,DEEPSEEK__VS__OPENAI,0.0,0.6188843647638956
magento2.catalog_product_index_price_opt_agr_tmp,MISTRAL__VS__OPENAI,0.0,0.6581833230124581
magento2.catalog_product_index_price_opt_idx,DEEPSEEK__VS__MISTRAL,0.1111111111111111,0.7289304865731132
magento2.catalog_product_index_price_opt_idx,DEEPSEEK__VS__OPENAI,0.0,0.46498026450475055
magento2.catalog_product_index_price_opt_idx,MISTRAL__VS__OPENAI,0.0,0.5943527067149126
magento2.catalog_product_index_price_opt_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.5984219047758315
magento2.catalog_product_index_price_opt_tmp,DEEPSEEK__VS__OPENAI,0.0,0.5995962156189812
magento2.catalog_product_index_price_opt_tmp,MISTRAL__VS__OPENAI,0.0,0.5472769229500383
magento2.catalog_product_index_price_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.4746678824777956
magento2.catalog_product_index_price_tmp,DEEPSEEK__VS__OPENAI,0.0,0.4762503504753113
magento2.catalog_product_index_price_tmp,MISTRAL__VS__OPENAI,0.0,0.6762785646650527
magento2.catalog_product_index_tier_price,DEEPSEEK__VS__MISTRAL,0.0,0.8341507161105121
